Date,Latitude,Longitude,Temperature_C,Humidity_%,AOD,Fires_Nearby,PM2.5,CO,AQI
2025-06-29,23.1199,81.6136,29.3,81.7,0.512,2,57.8,10.03,100
2025-06-01,34.0007,88.8894,32.9,22.8,0.698,0,73.5,15.15,100
2025-06-28,13.6925,83.3536,38.4,84.6,0.366,1,48.6,5.65,50
2025-06-29,8.6544,79.4692,31.1,33.7,0.382,1,40.2,8.1,50
2025-06-18,32.9883,77.3478,27.2,81.9,0.212,6,10.0,4.14,50
2025-06-26,24.7364,85.7014,24.3,48.1,0.477,1,46.4,8.9,50
2025-06-04,33.8291,95.2342,25.9,78.3,0.988,1,109.6,23.22,200
2025-06-14,25.3114,87.4806,36.3,67.0,0.357,1,45.7,8.16,50
2025-06-29,31.4947,70.1676,30.4,32.3,0.578,7,50.6,14.79,100
2025-06-26,20.4605,81.3599,29.0,84.3,0.769,1,75.3,16.42,100
2025-06-01,29.7459,93.8339,28.4,37.2,0.112,1,10.0,3.77,50
2025-06-06,34.4782,70.7394,32.4,37.1,0.91,2,94.9,19.85,100
2025-06-05,24.5916,96.6774,30.8,77.0,0.448,2,42.9,10.42,50
2025-06-11,13.2428,95.523,30.6,27.4,0.882,3,67.6,17.15,100
2025-06-18,15.7951,70.27,38.7,35.5,0.135,2,27.5,0.74,50
2025-06-20,13.7607,95.069,39.7,55.3,0.231,2,59.9,7.07,100
2025-06-19,15.1589,78.5308,23.9,78.1,0.39,2,16.5,6.18,50
2025-06-21,16.886,92.4966,33.6,30.3,0.411,2,57.5,9.95,100
2025-06-03,24.0989,80.1331,28.1,58.3,0.863,0,87.5,19.28,100
2025-06-16,25.0518,80.7848,30.8,69.8,0.11,2,10.0,1.14,50
2025-06-01,20.3685,86.393,33.5,80.2,0.677,2,59.5,13.23,100
2025-06-16,25.8472,90.4598,30.9,85.5,0.218,2,25.8,5.05,50
2025-06-26,10.3657,68.9799,33.2,74.9,0.841,2,92.5,16.05,100
2025-06-19,10.5459,85.2015,35.4,65.7,0.801,3,73.1,15.71,100
2025-06-29,12.9831,73.4153,33.5,50.4,0.55,2,69.5,10.93,100
2025-06-21,23.0242,78.0325,28.8,27.8,0.291,2,22.4,5.28,50
2025-06-05,14.2058,78.0911,28.9,69.7,0.671,1,70.4,14.89,100
2025-06-29,16.2152,81.6027,24.8,89.5,0.241,1,23.3,5.48,50
2025-06-15,19.6091,77.69,27.7,71.6,0.271,1,32.6,3.03,50
2025-06-15,31.5441,71.1135,41.8,21.2,0.664,1,74.2,17.24,100
2025-06-05,8.402,72.2232,28.0,54.7,0.992,1,116.3,19.74,200
2025-06-01,26.832,68.9697,26.0,63.0,0.902,3,75.0,19.4,100
2025-06-19,27.3974,81.6372,33.6,68.3,0.634,1,77.7,12.13,100
2025-06-08,31.161,95.679,31.4,70.4,0.585,2,55.6,12.68,100
2025-06-23,35.0498,71.3546,31.0,59.1,0.999,1,101.9,18.67,200
2025-06-02,8.584,95.4417,39.0,35.6,0.593,0,71.6,9.15,100
2025-06-01,12.4597,89.2675,34.7,86.0,0.478,0,59.5,8.9,100
2025-06-21,33.699,86.4875,29.4,68.8,0.919,1,101.5,21.75,200
2025-06-19,21.297,86.7131,29.9,36.6,0.311,5,24.8,9.85,50
2025-06-04,24.3731,91.9751,29.5,42.6,0.188,4,10.0,8.2,50
2025-06-07,27.2278,71.1007,36.4,84.5,0.671,3,56.1,13.77,100
2025-06-01,27.6929,82.6379,30.5,82.1,0.186,2,21.2,3.09,50
2025-06-17,35.0205,88.2156,23.0,48.4,0.436,2,31.4,8.69,50
2025-06-21,36.9115,85.0178,31.8,22.7,0.481,0,51.9,10.65,100
2025-06-13,28.8846,92.1506,24.3,23.4,0.593,0,49.7,13.9,50
2025-06-24,16.3294,70.0959,42.9,39.9,0.992,0,126.1,19.29,200
2025-06-06,33.5128,88.0303,27.2,64.0,0.299,4,20.6,5.17,50
2025-06-21,9.4274,83.4868,31.2,60.9,0.438,2,49.1,11.71,50
2025-06-19,14.7013,78.9957,33.3,64.4,0.219,1,26.5,7.1,50
2025-06-24,34.0242,77.868,30.6,70.2,0.647,2,56.0,14.96,100
2025-06-01,15.4296,86.0041,30.5,21.3,0.755,1,69.4,18.46,100
2025-06-30,14.3989,93.8389,34.1,27.4,0.534,2,68.8,7.85,100
2025-06-24,12.0056,82.3891,39.6,45.2,0.321,3,54.7,6.07,100
2025-06-30,32.9142,91.917,35.8,30.8,0.659,0,82.0,13.22,100
2025-06-24,22.5017,79.6625,39.4,25.3,0.585,5,70.9,12.08,100
2025-06-20,27.5719,70.9694,26.8,64.9,0.254,1,10.0,7.41,50
2025-06-26,14.9329,69.7837,33.6,77.1,0.465,5,35.3,9.45,50
2025-06-04,29.9832,69.4887,32.8,72.7,0.492,2,50.8,13.53,100
2025-06-11,30.0402,79.0244,33.8,77.2,0.984,2,88.9,18.98,100
2025-06-17,17.0653,77.7799,38.9,66.6,0.864,1,111.2,20.58,200
2025-06-21,19.9098,88.8202,30.9,71.5,0.761,1,69.4,14.07,100
2025-06-10,14.081,89.5418,30.0,39.0,0.9,2,87.3,14.27,100
2025-06-11,36.3203,69.4748,34.7,89.5,0.762,2,100.6,16.52,200
2025-06-02,26.7225,74.4126,23.1,32.8,0.913,2,91.3,20.62,100
2025-06-11,35.1018,75.9536,30.8,35.0,0.149,2,19.6,1.9,50
2025-06-05,16.7982,83.8807,31.3,40.2,0.51,0,55.2,13.37,100
2025-06-19,30.6748,72.1909,27.4,88.3,0.772,3,65.7,19.68,100
2025-06-08,30.2099,71.8843,37.3,89.2,0.625,1,81.1,12.65,100
2025-06-23,28.058,95.3699,26.7,75.6,0.258,1,23.0,6.3,50
2025-06-22,36.0035,91.3219,31.3,64.0,0.406,0,41.2,8.15,50
2025-06-06,19.4131,73.239,33.5,56.4,0.386,1,50.3,9.53,100
2025-06-25,11.7908,79.7905,38.8,87.9,0.335,3,53.3,9.9,100
2025-06-26,27.4796,78.313,31.9,68.7,0.409,3,34.0,6.37,50
2025-06-28,29.15,90.9391,36.7,86.1,0.563,3,75.5,16.11,100
2025-06-11,24.6768,82.7962,35.5,42.2,0.869,2,94.3,20.75,100
2025-06-21,13.9977,71.7076,32.6,43.4,0.768,0,81.5,13.27,100
2025-06-11,22.6292,89.4308,26.6,79.8,0.852,1,66.9,20.44,100
2025-06-24,17.0535,79.5098,24.8,30.5,0.895,1,68.8,22.22,100
2025-06-18,20.3965,75.6248,32.5,86.2,0.475,2,36.7,7.07,50
2025-06-02,26.7113,78.8895,29.3,55.5,0.411,4,64.0,11.59,100
2025-06-18,29.6112,82.4349,36.6,84.8,0.152,2,47.8,5.88,50
2025-06-20,14.7345,77.9503,35.7,43.6,0.937,0,85.2,19.47,100
2025-06-10,19.7544,75.0153,31.1,70.1,0.159,1,10.0,6.02,50
2025-06-15,15.8057,79.5566,26.2,53.8,0.767,3,65.9,17.24,100
2025-06-14,13.7603,68.556,34.6,63.9,0.44,1,62.0,10.29,100
2025-06-28,30.7182,90.4024,26.9,55.3,0.954,2,97.0,16.28,100
2025-06-12,34.3683,72.9574,28.2,87.7,0.478,2,66.8,9.25,100
2025-06-20,18.7367,69.2732,27.1,68.4,0.835,3,76.1,20.73,100
2025-06-23,29.7871,86.9573,31.3,37.6,0.354,3,30.4,7.19,50
2025-06-06,34.0129,90.4441,37.9,83.7,0.369,2,49.3,8.27,50
2025-06-02,32.5376,91.601,32.0,40.6,0.636,0,64.9,10.46,100
2025-06-17,13.3016,82.3118,29.8,46.0,0.998,3,99.2,20.13,100
2025-06-18,35.7325,73.9557,24.4,27.1,0.566,2,49.3,13.0,50
2025-06-30,18.9236,89.3796,34.8,83.0,0.943,1,122.7,19.08,200
2025-06-13,17.838,88.2917,28.1,40.0,0.808,3,79.2,14.02,100
2025-06-15,9.8105,75.1419,32.6,38.1,0.816,1,74.9,15.31,100
2025-06-30,22.099,94.1988,30.2,84.4,0.492,2,46.6,13.63,50
2025-06-18,11.1614,71.0268,36.2,76.4,0.448,4,61.4,13.1,100
2025-06-16,15.2077,96.498,31.2,29.9,0.273,5,35.1,8.02,50
2025-06-14,17.1913,92.9472,31.7,73.9,0.968,4,104.8,22.03,200
2025-06-17,31.456,87.9491,34.4,83.9,0.963,3,85.9,19.47,100
2025-06-15,33.3892,95.2237,42.5,25.5,0.772,3,80.4,19.71,100
2025-06-06,16.7715,88.947,36.4,77.8,0.367,0,45.0,6.81,50
2025-06-06,32.9022,73.5233,31.6,58.3,0.321,2,39.0,4.96,50
2025-06-23,32.8597,80.8225,32.0,66.8,0.99,1,93.7,16.9,100
2025-06-04,30.1749,70.0736,29.4,54.5,0.16,1,30.0,0.5,50
2025-06-15,12.2542,79.3001,27.3,68.8,0.859,2,87.3,16.59,100
2025-06-08,28.0194,89.5065,29.2,22.4,0.42,4,35.6,13.69,50
2025-06-19,35.4057,79.2069,28.1,73.4,0.477,3,72.7,16.39,100
2025-06-05,27.7937,77.5785,35.3,22.3,0.849,3,88.2,20.62,100
2025-06-05,17.6169,85.2653,26.6,51.9,0.182,0,10.0,0.5,50
2025-06-16,22.5168,93.2939,38.7,30.6,0.419,2,50.8,7.15,100
2025-06-19,26.726,69.3799,35.8,77.7,0.957,3,104.8,18.42,200
2025-06-26,22.8065,79.1786,32.1,42.0,0.729,2,65.3,15.01,100
2025-06-08,11.4786,72.589,32.0,51.8,0.779,3,88.3,15.4,100
2025-06-06,17.0499,88.1653,29.2,50.0,0.782,0,85.7,16.89,100
2025-06-02,31.2695,71.066,33.4,74.1,0.155,3,27.3,4.03,50
2025-06-15,32.9811,87.2794,37.4,53.7,0.283,5,34.9,9.91,50
2025-06-09,11.9817,76.2992,28.5,75.2,0.542,1,47.5,12.53,50
2025-06-15,35.6192,73.7686,24.3,25.1,0.431,4,40.7,13.24,50
2025-06-08,17.5359,95.1542,35.5,33.4,0.47,1,57.4,8.44,100
2025-06-24,27.2071,68.5372,33.6,58.6,0.803,4,77.7,19.97,100
2025-06-11,29.8029,80.6955,26.4,86.3,0.113,0,10.0,0.75,50
2025-06-29,31.5464,68.6272,28.3,25.2,0.694,3,62.9,15.27,100
2025-06-05,35.4267,82.0242,27.7,23.0,0.1,2,11.8,1.33,50
2025-06-01,17.0747,82.5304,28.4,31.0,0.157,3,18.2,5.35,50
2025-06-10,32.8967,77.3282,30.4,64.9,0.467,4,32.2,13.99,50
2025-06-04,11.8189,71.8327,30.7,47.9,0.857,1,95.1,19.98,100
2025-06-18,28.4462,78.9152,28.7,77.8,0.23,0,39.6,5.32,50
2025-06-23,29.5174,87.4956,28.2,25.0,0.599,1,53.7,12.2,100
2025-06-02,27.654,90.6895,30.9,33.7,0.711,3,70.4,15.68,100
2025-06-18,15.3171,83.3918,32.8,41.0,0.307,1,29.7,9.7,50
2025-06-27,33.3183,85.1052,30.4,63.9,0.561,1,53.2,10.04,100
2025-06-09,12.8969,73.8179,37.8,68.0,0.92,1,115.8,19.83,200
2025-06-13,9.5554,76.3326,34.5,28.7,0.561,1,55.0,13.97,100
2025-06-06,28.8065,72.695,24.0,86.1,0.242,3,17.6,6.32,50
2025-06-11,21.7888,75.2296,34.6,43.9,0.665,2,70.6,16.15,100
2025-06-30,32.6238,74.5217,35.0,69.9,0.633,4,72.7,19.09,100
2025-06-22,19.1185,83.064,29.8,56.7,0.124,2,10.0,3.3,50
2025-06-30,12.8801,84.318,24.5,35.6,0.182,4,18.2,5.13,50
2025-06-19,32.2568,95.4035,32.0,79.2,0.241,0,37.5,5.26,50
2025-06-04,23.9184,73.6715,32.0,77.3,0.223,1,29.0,5.94,50
2025-06-15,13.4867,86.6086,26.4,47.7,0.334,5,25.8,11.85,50
2025-06-06,28.8911,91.7005,24.7,61.2,0.509,2,50.8,13.7,100
2025-06-06,22.8223,84.247,31.6,38.0,0.435,1,38.4,9.86,50
2025-06-12,25.5251,75.3951,30.8,68.3,0.902,1,95.7,14.61,100
2025-06-09,21.3661,75.614,29.9,41.6,0.651,4,59.8,12.12,100
2025-06-03,32.0326,69.1383,31.6,79.1,0.889,1,93.4,20.22,100
2025-06-04,32.0573,76.8579,26.5,35.2,0.574,1,42.6,10.72,50
2025-06-26,28.5723,89.5935,29.8,21.0,0.181,1,29.6,6.21,50
2025-06-05,11.0566,69.378,34.7,38.8,0.517,0,46.2,11.99,50
2025-06-23,32.3268,74.3596,30.3,33.4,0.84,3,83.2,17.93,100
2025-06-16,27.4594,88.4807,23.6,55.6,0.275,4,10.0,5.85,50
2025-06-13,28.2137,90.6969,29.6,34.3,0.182,0,29.2,3.3,50
2025-06-27,18.5265,81.2042,26.6,73.4,0.396,3,50.0,9.83,50
2025-06-30,33.4991,88.2442,33.3,36.9,0.45,4,38.0,8.23,50
2025-06-22,29.0358,79.2506,33.6,69.5,0.376,3,46.2,10.88,50
2025-06-17,11.2651,72.6375,23.7,60.5,0.222,1,10.0,6.34,50
2025-06-03,19.8256,79.5463,35.8,89.0,0.326,2,46.4,7.89,50
2025-06-27,33.705,84.8191,26.4,90.0,0.714,3,81.8,16.16,100
2025-06-25,9.3687,95.4935,39.8,80.9,0.447,0,63.3,11.78,100
2025-06-07,35.8811,69.9938,31.8,73.2,0.669,3,61.9,13.42,100
2025-06-08,27.6957,82.7144,25.8,47.1,0.583,0,45.1,10.95,50
2025-06-16,26.3099,77.5387,26.3,72.7,0.594,1,50.3,12.5,100
2025-06-23,15.8462,82.741,33.7,87.0,0.324,4,30.7,7.32,50
2025-06-25,15.215,68.6953,30.0,21.6,0.569,1,64.5,11.62,100
2025-06-07,35.3197,77.0777,31.5,57.7,0.121,0,22.8,0.5,50
2025-06-17,16.6499,91.7762,40.1,35.3,0.489,2,76.6,10.02,100
2025-06-06,30.4897,84.0643,28.5,59.1,0.615,3,55.0,13.56,100
2025-06-29,19.4005,81.0669,32.3,52.7,0.264,4,41.4,5.78,50
2025-06-15,12.0384,76.2802,39.1,60.3,0.331,1,63.6,9.71,100
2025-06-02,8.3107,76.6432,33.4,58.6,0.298,0,21.6,6.83,50
2025-06-03,23.7835,79.1099,24.0,87.2,0.164,2,10.0,4.06,50
2025-06-08,36.2976,92.2316,34.5,58.7,0.413,0,47.0,7.06,50
2025-06-24,18.7049,96.0492,26.2,79.2,0.981,2,100.6,17.54,200
2025-06-08,18.3586,80.721,39.0,42.4,0.418,3,68.7,8.5,100
2025-06-30,17.9787,79.4072,27.9,50.7,0.514,6,30.9,13.41,50
2025-06-29,23.0958,92.55,46.8,52.9,0.688,2,87.3,14.62,100
2025-06-11,20.7793,80.3803,39.3,39.5,0.684,3,93.8,13.68,100
2025-06-29,33.5175,84.0085,28.0,46.6,0.955,0,84.0,22.44,100
2025-06-11,22.6601,74.6973,32.1,61.9,0.872,6,98.3,22.63,100
2025-06-25,22.725,89.5616,35.8,60.6,0.815,1,95.9,15.92,100
2025-06-01,12.0128,83.4277,35.9,64.6,0.956,5,112.2,22.79,200
2025-06-08,36.4994,91.462,34.2,44.6,0.308,2,45.0,9.75,50
2025-06-11,15.2492,90.6412,38.3,42.1,0.655,4,73.7,15.8,100
2025-06-14,10.1276,74.2351,31.4,62.8,0.898,3,89.2,19.13,100
2025-06-04,27.2312,88.7534,30.2,29.3,0.662,0,63.0,9.61,100
2025-06-11,25.2656,91.2016,30.3,37.7,0.98,2,100.7,20.47,200
2025-06-09,20.0392,78.0371,36.3,22.9,0.19,6,10.0,5.29,50
2025-06-23,20.2436,73.0057,33.8,25.1,0.495,1,60.0,9.21,100
2025-06-10,30.7669,68.0763,33.5,37.0,0.98,4,120.5,20.96,200
2025-06-10,13.6757,81.0762,36.0,21.4,0.442,2,55.2,9.4,100
2025-06-03,31.7873,78.2205,21.7,37.2,0.766,2,62.9,15.57,100
2025-06-23,26.8137,84.0924,33.6,65.8,0.127,1,18.8,0.5,50
2025-06-10,20.1501,73.4532,33.1,24.3,0.725,1,82.5,11.5,100
2025-06-03,21.2828,92.9303,40.3,50.6,0.941,2,121.0,21.47,200
2025-06-10,15.4428,75.4749,24.4,83.9,0.444,4,35.3,14.28,50
2025-06-19,29.8113,74.5665,39.8,75.4,0.119,2,24.9,3.59,50
2025-06-20,22.8734,81.9407,32.4,41.4,0.125,2,10.0,1.31,50
2025-06-29,17.3048,82.4667,34.4,84.7,0.903,0,97.4,20.04,100
2025-06-29,25.2855,74.2375,40.4,43.1,0.75,3,78.6,20.64,100
2025-06-24,36.8763,75.884,34.8,25.1,0.196,2,21.3,7.35,50
2025-06-21,20.6226,72.9215,34.0,89.6,0.149,2,29.7,6.67,50
2025-06-15,34.7001,88.8353,33.2,80.9,0.824,7,97.4,17.64,100
2025-06-06,18.0055,90.3326,29.6,52.6,0.829,4,86.9,17.45,100
2025-06-10,9.5872,81.4075,31.9,66.6,0.208,3,35.8,8.07,50
2025-06-22,13.923,88.7085,28.4,67.0,0.371,3,18.2,6.5,50
2025-06-26,20.1422,89.3421,31.8,33.6,0.802,1,99.2,15.43,100
2025-06-07,14.3694,72.01,20.3,34.0,0.573,0,34.3,11.84,50
2025-06-17,8.0066,96.0192,34.1,52.9,0.961,0,105.3,20.3,200
2025-06-09,34.535,91.8099,31.4,83.8,0.533,0,48.7,10.11,50
2025-06-23,32.4725,73.93,30.3,20.7,0.709,2,74.5,15.2,100
2025-06-25,29.5265,73.3988,33.1,74.8,0.559,2,60.7,12.51,100
2025-06-21,12.8666,71.6442,24.8,24.0,0.949,2,98.5,19.53,100
2025-06-08,11.4905,72.013,41.6,53.5,0.459,2,87.9,9.18,100
2025-06-04,9.9605,89.6967,31.5,64.7,0.307,4,41.8,7.9,50
2025-06-21,28.9968,81.62,31.3,68.1,0.394,2,40.2,7.8,50
2025-06-17,34.9354,90.7051,27.2,24.1,0.867,4,97.8,21.13,100
2025-06-24,20.4855,89.6414,32.1,49.3,0.548,0,41.0,11.57,50
2025-06-17,11.4551,85.5338,38.9,60.9,0.419,3,49.4,9.73,50
2025-06-09,22.8594,87.9046,37.2,24.6,0.59,1,67.5,11.82,100
2025-06-14,18.1161,68.5323,36.3,29.5,0.22,2,28.7,7.49,50
2025-06-08,18.8699,77.0416,34.7,66.5,0.105,4,10.2,3.36,50
2025-06-03,26.0186,86.4968,30.2,56.5,0.353,5,42.6,11.01,50
2025-06-18,28.8428,68.271,24.7,31.3,0.645,6,56.5,18.27,100
2025-06-12,11.2075,68.9563,31.0,57.5,0.741,5,74.2,18.3,100
2025-06-13,9.0321,92.7048,30.8,83.9,0.844,2,99.7,14.65,100
2025-06-03,36.8356,87.8367,37.2,21.1,0.934,2,99.7,18.83,100
2025-06-21,14.7491,75.6957,33.5,65.0,0.471,0,62.6,7.71,100
2025-06-24,9.5611,87.9509,40.1,25.2,0.766,7,89.0,16.43,100
2025-06-18,13.5064,90.9812,38.0,20.5,0.167,2,26.2,6.52,50
2025-06-27,9.1298,76.897,29.7,30.5,0.152,4,10.0,5.8,50
2025-06-07,19.3625,69.0451,23.0,49.6,0.212,2,10.0,0.5,50
2025-06-28,31.2697,95.0506,38.9,76.2,0.504,3,57.1,11.56,100
2025-06-28,17.8961,78.0102,38.8,39.7,0.29,3,24.4,5.97,50
2025-06-04,20.8813,71.088,25.2,63.8,0.358,2,31.2,10.01,50
2025-06-05,27.592,82.2638,39.5,48.8,0.683,3,79.4,13.84,100
2025-06-14,22.7579,90.2856,33.9,36.4,0.423,1,59.0,9.59,100
2025-06-10,32.9819,74.4278,32.8,56.0,0.602,1,57.1,13.15,100
2025-06-20,33.115,75.8152,40.1,75.8,0.471,0,59.7,7.78,100
2025-06-18,8.2874,75.0387,38.7,78.3,0.252,2,50.4,4.03,100
2025-06-06,30.5633,96.7585,35.3,79.3,0.167,0,33.6,7.39,50
2025-06-25,21.3613,73.7247,34.4,43.7,0.313,0,39.3,7.04,50
2025-06-14,36.6764,84.6901,35.1,75.5,0.152,1,12.5,3.64,50
2025-06-13,22.0137,94.8327,30.0,34.9,0.657,2,71.6,16.56,100
2025-06-25,36.62,72.26,31.7,71.7,0.816,2,81.3,20.83,100
2025-06-15,29.8825,96.1548,27.5,86.4,0.406,3,31.7,12.62,50
2025-06-12,15.2095,95.4768,30.3,21.0,0.448,1,58.6,6.71,100
2025-06-26,23.6135,93.6526,30.2,50.8,0.835,2,98.5,17.77,100
2025-06-22,36.7719,74.2221,28.8,65.3,0.3,1,19.3,5.95,50
2025-06-05,32.8684,86.3876,32.7,69.1,0.207,2,41.9,8.93,50
2025-06-11,10.8236,90.0659,30.4,32.3,0.551,2,54.8,13.44,100
2025-06-27,28.4848,96.5948,34.5,88.1,0.682,3,82.8,12.55,100
2025-06-28,18.0218,73.2323,23.9,63.1,0.64,0,73.2,9.12,100
2025-06-25,8.2025,90.2148,31.4,31.5,0.742,2,74.7,19.08,100
2025-06-28,19.7009,77.8252,32.7,21.4,0.151,1,21.8,3.5,50
2025-06-19,14.8079,73.0932,30.4,74.8,0.485,2,56.3,10.62,100
2025-06-23,31.7472,80.2199,31.1,25.6,0.315,2,49.0,6.61,50
2025-06-07,17.7826,91.0212,24.1,29.9,0.783,2,69.6,15.0,100
2025-06-17,31.9982,81.4806,33.8,60.2,0.885,2,102.3,18.78,200
2025-06-19,8.0173,83.5882,35.2,62.2,0.353,0,35.4,8.67,50
2025-06-28,16.9268,96.8596,34.5,68.1,0.186,3,10.5,5.16,50
2025-06-04,14.9938,79.5742,37.2,47.5,0.328,0,36.8,8.65,50
2025-06-22,14.7735,85.8466,33.0,74.2,0.194,1,17.1,5.76,50
2025-06-02,9.9774,78.5921,34.4,88.2,0.39,2,55.4,10.61,100
2025-06-10,13.4266,79.3908,32.8,39.0,0.584,1,61.9,12.55,100
2025-06-16,24.1109,88.1736,35.4,69.2,0.976,1,99.6,19.69,100
2025-06-04,16.4495,95.1987,24.1,85.0,0.459,2,28.2,7.88,50
2025-06-25,20.1044,83.7284,27.5,68.0,0.298,1,21.9,8.43,50
2025-06-25,18.9291,90.2836,39.9,67.7,0.25,2,49.0,6.51,50
2025-06-23,33.4012,70.587,19.7,35.7,0.256,1,10.0,5.11,50
2025-06-07,34.2537,74.1236,31.3,57.5,0.273,1,28.0,3.69,50
2025-06-12,22.2958,82.5618,37.9,59.4,0.786,1,86.6,18.76,100
2025-06-17,17.5745,68.5803,31.5,69.0,0.155,2,21.3,4.07,50
2025-06-20,11.0972,75.3328,30.0,89.8,0.998,2,118.2,24.73,200
2025-06-08,35.6487,83.0046,32.6,22.4,0.57,0,54.4,7.26,100
2025-06-06,9.7466,68.4339,30.2,24.6,0.59,1,62.5,12.93,100
2025-06-11,16.6319,75.6718,32.2,25.5,0.422,0,45.3,5.73,50
2025-06-22,16.6439,82.9069,28.6,72.0,0.721,2,65.3,13.96,100
2025-06-13,17.2916,84.6213,37.5,29.5,0.524,4,64.2,11.93,100
2025-06-21,12.7643,94.8468,39.1,63.6,0.396,1,71.4,9.67,100
2025-06-09,30.7117,86.715,31.3,42.7,0.339,0,35.2,7.32,50
2025-06-10,11.5524,80.0273,25.1,52.0,0.933,2,85.3,18.56,100
2025-06-11,26.4123,94.9802,29.4,35.1,0.362,2,31.5,6.9,50
2025-06-24,11.5915,90.7616,31.1,80.6,0.493,1,55.1,6.93,100
2025-06-15,10.0455,73.8003,34.5,61.0,0.415,3,38.3,8.58,50
2025-06-29,34.3735,71.7944,27.0,86.1,0.178,4,14.5,4.07,50
2025-06-01,13.5137,87.5985,28.2,60.2,0.267,1,28.5,8.22,50
2025-06-13,31.8163,84.2366,34.6,28.7,0.271,2,25.5,5.62,50
2025-06-01,23.7943,90.9005,36.7,32.0,0.724,4,98.4,15.7,100
2025-06-18,10.2578,89.4253,28.9,89.2,0.466,1,60.6,10.24,100
2025-06-18,35.708,86.1311,25.3,70.8,0.804,2,95.8,19.81,100
2025-06-26,15.1619,96.6051,48.4,23.4,0.738,1,107.1,17.95,200
2025-06-14,32.9297,83.4741,35.9,69.3,0.273,5,40.3,12.74,50
2025-06-02,12.8955,71.2801,30.7,48.9,0.607,4,61.0,11.34,100
2025-06-17,32.7643,92.0199,36.3,41.5,0.769,2,87.0,16.71,100
2025-06-14,8.3836,75.3037,31.4,30.8,0.67,1,78.4,13.69,100
2025-06-27,22.8416,90.5418,36.3,78.8,0.64,3,73.6,10.65,100
2025-06-21,30.3138,95.7561,32.8,24.5,0.766,1,79.3,13.49,100
2025-06-26,35.1091,88.2071,32.5,40.3,0.151,0,24.4,4.84,50
2025-06-14,34.3669,85.2849,31.4,41.4,0.758,2,71.6,17.21,100
2025-06-09,31.7691,81.3512,24.8,31.3,0.345,1,42.5,8.44,50
2025-06-30,33.7575,78.5679,41.7,55.6,0.615,2,79.1,14.19,100
2025-06-30,13.7774,78.2371,27.3,20.8,0.318,5,35.4,5.49,50
2025-06-15,16.2413,86.4548,25.2,41.1,0.855,2,70.3,15.9,100
2025-06-02,16.3801,89.7869,30.9,85.4,0.533,2,54.2,10.59,100
2025-06-20,18.9346,87.677,27.2,41.7,0.679,0,59.8,15.24,100
2025-06-18,19.4063,73.7539,31.7,45.2,0.815,2,80.5,17.56,100
2025-06-21,23.7921,82.3256,35.4,53.1,0.906,1,87.3,20.43,100
2025-06-25,12.6365,90.9576,37.0,59.3,0.759,2,97.0,20.09,100
2025-06-30,28.0462,81.7954,36.1,76.6,0.234,4,37.4,3.5,50
2025-06-28,12.8594,83.5621,30.5,33.3,0.869,3,73.5,18.64,100
2025-06-25,16.9989,90.3629,32.2,81.0,0.657,1,66.9,13.41,100
2025-06-07,22.597,87.1767,34.0,73.0,0.649,1,68.7,11.82,100
2025-06-16,31.0968,79.871,23.2,70.6,0.929,3,86.7,20.96,100
2025-06-19,29.4446,93.967,34.9,26.1,0.324,1,38.3,12.69,50
2025-06-14,26.7205,72.7144,24.7,21.5,0.316,0,34.5,4.42,50
2025-06-05,12.5174,96.87,42.2,61.6,0.562,1,84.1,12.94,100
2025-06-28,23.8643,71.4467,30.0,80.4,0.776,1,99.7,13.93,100
2025-06-15,10.5359,68.4335,31.1,60.9,0.503,3,29.7,7.95,50
2025-06-28,18.9435,93.8105,28.2,34.9,0.671,1,78.1,12.69,100
2025-06-22,19.992,75.1037,28.9,26.3,0.507,2,57.0,11.69,100
2025-06-22,9.1545,89.1613,43.4,69.0,0.649,4,83.2,15.78,100
2025-06-07,15.9457,91.5194,36.7,70.5,0.84,5,91.5,22.85,100
2025-06-06,35.7138,92.9106,24.3,32.1,0.262,4,16.8,7.8,50
2025-06-03,35.6553,96.7562,39.5,22.0,0.726,1,89.3,15.05,100
2025-06-05,18.2175,76.5272,38.0,48.6,0.809,1,87.5,18.35,100
2025-06-16,9.2499,88.5971,30.6,60.8,0.502,5,35.1,13.04,50
2025-06-21,13.1938,71.3466,33.5,69.4,0.391,2,39.2,8.77,50
2025-06-05,19.3743,79.7975,31.9,76.7,0.112,2,11.4,2.88,50
2025-06-05,35.4856,92.5912,41.9,62.7,0.817,1,105.3,18.11,200
2025-06-11,12.0948,78.6621,28.0,27.8,0.395,1,24.6,9.46,50
2025-06-05,30.142,85.1418,32.7,67.8,0.422,1,52.7,8.41,100
2025-06-06,11.1518,82.6094,29.9,88.9,0.402,3,28.0,12.42,50
2025-06-02,36.4565,86.7326,24.8,83.4,0.549,1,51.1,13.16,100
2025-06-16,19.0669,96.2139,43.0,81.0,0.732,2,98.2,17.56,100
2025-06-03,30.4818,69.6163,26.1,41.2,0.795,1,72.3,14.57,100
2025-06-02,17.9351,84.6449,33.1,72.6,0.453,0,50.4,8.03,100
2025-06-28,26.2024,93.0278,23.3,79.6,0.697,3,66.6,18.47,100
2025-06-24,13.5685,81.9601,30.0,67.5,0.749,2,69.1,18.06,100
2025-06-17,12.2346,70.2773,34.1,37.5,0.367,2,45.9,5.51,50
